UNIQUE-ID	NAME	REACTION-EQUATION	PATHWAYS	PATHWAYS	PATHWAYS	PATHWAYS	COFACTORS	COFACTORS	COFACTORS	COFACTORS	ACTIVATORS	ACTIVATORS	ACTIVATORS	ACTIVATORS	INHIBITORS	INHIBITORS	INHIBITORS	INHIBITORS	SUBUNIT-COMPOSITION
ENZRXN0-8298	palmitoleoyl-CoA synthetase (transporting)	palmitoleate[periplasm] + ATP + coenzyme A + H+[periplasm]  <-->  palmitoleoyl-CoA + AMP + diphosphate + H+					MG+2												1*EG12357-MONOMER
GSDEADENYLATION-ENZRXN	glutamine synthetase deadenylase	a [glutamine synthetase]-O4-(5'-adenylyl)-L-tyrosine + phosphate  <-->  a [glutamine-synthetase]-L-tyrosine + ADP					MN+2				#<"2-KETOGLUTARATE" instance frame in ECOBASE[F] @ #x1001c930cb2>				#<"GLN" instance frame in ECOBASE[F] @ #x1001c934b22>				1*GLNE-MONOMER
ENZRXN0-4062	folylpoly-&alpha;-glutamate synthetase	tetrahydropteroyl-[gamma-Glu](n) + L-glutamate + ATP  <-->  tetrahydropteroyl-[gamma-Glu](n+1) + ADP + phosphate	PWY-2161																1*MONOMER0-1661
ENZRXN0-7674	amylomaltase	maltohexaose + D-glucopyranose  <-->  maltopentaose + maltose													#<"Glucopyranose" class frame in ECOBASE[F] @ #x1001e3f3ef2>				1*AMYLOMALT-MONOMER
ACONITATEHYDR-ENZRXN	D-threo-isocitrate hydro-lyase (cis-aconitate-forming)	cis-aconitate + H2O  <-->  D-threo-isocitrate	FERMENTATION-PWY	RXN-14047	TCA	GLYOXYLATE-BYPASS	CPD-7												2*ACONITASE-MONOMER
ENZRXN0-6541	acyl-CoA thioesterase	(3E,5Z)-tetradeca-3,5-dienoyl-CoA + H2O  <-->  (3E,5Z)-tetradeca-3,5-dienoate + coenzyme A + H+	PWY0-1337																1*G6244-MONOMER
ENZRXN0-252	lipid hydroperoxide peroxidase	a reduced thioredoxin + an organic hydroperoxide  <-->  an oxidized thioredoxin + an alcohol + H2O																	2*G6660-MONOMER
ENZRXN0-1102	fructoselysine 6-kinase	N6-(1-deoxy-D-fructos-1-yl)-L-lysine + ATP  <-->  N6-(1-deoxy-6-O-phospho-D-fructos-1-yl)-L-lysine + ADP + H+	PWY0-521																1*G7726-MONOMER
METHYLENETHFDEHYDROG-NADP-ENZRXN	methylenetetrahydrofolate dehydrogenase	a 5,10-methylenetetrahydrofolate + NADP+  <-->  a 5,10-methenyltetrahydrofolate + NADPH	1CMET2-PWY																2*FOLD-MONOMER
ENZRXN-18610	cis-3-(2-carboxyethenyl)-3,5-cyclohexadiene-1,2-diol dehydrogenase	(2E)-3-(5,6-dihydroxycyclohexa-1,3-dien-1-yl)prop-2-enoate + NAD+  <-->  2,3-dihydroxy-trans-cinnamate + NADH + H+	PWY-6690																1*PHENPRODIOLDEHYDROG-MONOMER
TREHALOSEPHOSPHASYN-ENZRXN	trehalose-6-phosphate phosphatase	alpha,alpha-trehalose 6-phosphate + H2O  <-->  alpha,alpha-trehalose + phosphate	TRESYN-PWY				MG+2												1*TREHALOSEPHOSPHASYN-MONOMER
GLYCPDIESTER-PERI-ENZRXN	glycerophosphoryl diester phosphodiesterase	an sn-glycerol 3-phosphate + H2O  <-->  an alcohol + sn-glycerol 3-phosphate + H+	PWY-6952				CA+2												2*GLYCPDIESTER-PERI-MONOMER
ENZRXN0-7816	phosphoethanolamine transferase OpgE	an E. coli osmoregulated periplasmic glucan (OPG)[periplasm] + a phosphatidylethanolamine[periplasm]  <-->  an E. coli osmoregulated periplasmic glucan with phosphotidylethanolamine substituent[periplasm] + a 1,2-diacyl-sn-glycerol[periplasm]																	1*G6418-MONOMER
ENZRXN0-7652	L-1-glycerophophorylethanolamine phosphodiesterase	sn-glycero-3-phosphoethanolamine + H2O  <-->  sn-glycerol 3-phosphate + ethanolamine + H+					MG+2												1*GLYCPDIESTER-CYTO-MONOMER
ENZRXN0-8281	3-hydroxyacyl-CoA dehydrogenase	(S)-3-hydroxy-(7Z)-hexadecenoyl-CoA + NAD+  <-->  3-oxo-(7Z)-hexadecenoyl-CoA + NADH + H+	PWY0-1337																1*G7212-MONOMER
ENZRXN0-3782	tRNA pseudouridine<sup>38-40</sup> synthase	a uridine38-40 in tRNA  <-->  a pseudouridine38-40 in tRNA																	2*EG10454-MONOMER
ENZRXN0-8143	5-hydroxyisourate hydrolase	(S)-5-hydroxyisourate[periplasm] + H2O[periplasm]  <-->  (S)-2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline[periplasm] + H+[periplasm]																	4*G7058-MONOMER
ACETOLACTSYNII-ENZRXN	acetolactate synthase	2 pyruvate + H+  <-->  (S)-2-acetolactate + CO2	VALSYN-PWY				FAD	THIAMINE-PYROPHOSPHATE											1*SMALLILVM-MONOMER
ENZRXN0-2466	23S rRNA pseudouridine<sup>2605</sup> synthase	uridine2605 in 23S rRNA  <-->  a pseudouridine2605 in 23S rRNA																	1*EG12433-MONOMER
ENZRXN0-6304	aminopeptidase	a PepB aminopeptidase substrate + H2O  <-->  a proteinogenic amino acid + a peptide																	6*EG12310-MONOMER
ENZRXN0-6518	(1R,6R)-2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase	2-succinyl-5-enolpyruvoyl-6-hydroxy-3-cyclohexene-1-carboxylate  <-->  (1R,6R)-6-hydroxy-2-succinylcyclohexa-2,4-diene-1-carboxylate + pyruvate	PWY-5837																1*EG12438-MONOMER
ENZRXN-17856	lipoate-ATP adenylate transferase	ATP + (R)-lipoate + H+  <-->  [(R)-lipoyl]adenylate + diphosphate	RXN-17127	RXN0-1141	PWY0-522														1*EG11796-MONOMER
ENZRXN-323	allantoate amidohydrolase	allantoate + 2 H+ + H2O  <-->  (S)-ureidoglycine + ammonium + CO2	PWY-5698				MN+2												2*G6285-MONOMER
GLUTDEHYD-ENZRXN	glutamate dehydrogenase	L-glutamate + NADP+ + H2O  <-->  ammonium + 2-oxoglutarate + NADPH + H+	GLUTSYNIII-PWY												#<"HOMO-SER" instance frame in ECOBASE[F] @ #x1001c9357e2>	#<"GLN" instance frame in ECOBASE[F] @ #x1001c934b22>	#<"D-GLT" instance frame in ECOBASE[F] @ #x1001c9494c2>		6*GDHA-MONOMER
MALTODEXGLUCOSID-ENZRXN	maltodextrin glucosidase	(1,4-alpha-D-glucosyl)(n) + H2O  <-->  (1,4-alpha-D-glucosyl)(n-1) + D-glucopyranose																	2*MALTODEXGLUCOSID-MONOMER
ENZRXN0-7797	dTTP pyrophosphatase	dTTP + H2O  <-->  dTMP + diphosphate + H+					MG+2												2*EG11298-MONOMER
ENZRXN0-8123	RNA helicase	wound RNA + ATP + H2O  <-->  an unwound RNA + ADP + phosphate + H+					MG+2												2*EG10844-MONOMER
ENZRXN0-8265	3-hydroxyacyl-CoA dehydrogenase	(S)-3-hydroxy-(11Z)-octadecenoyl-CoA + NAD+  <-->  3-oxo-(11Z)-octadecenoyl-CoA + NADH + H+																	1*FADB-MONOMER
ENZRXN0-3401	glutamate&mdash;pyruvate aminotransferase	2-oxoglutarate + L-alanine  <-->  L-glutamate + pyruvate	ALANINE-SYN2-PWY																1*MONOMER0-1241
ENZRXN0-6283	lysine 2,3-aminomutase	L-lysine  <-->  (R)-beta-lysine					S-ADENOSYLMETHIONINE	CPD-7	PYRIDOXAL_PHOSPHATE										1*G7836-MONOMER
ENZRXN-15222	&beta;-ketodecanoyl-[acp] synthase	an octanoyl-[acp] + a malonyl-[acp] + H+  <-->  a 3-oxodecanoyl-[acp] + CO2 + acyl-carrier protein	PWY-5971																2*FABB-MONOMER
ENZRXN0-8420	bactoprenyl glucosyl transferase	UDP-alpha-D-glucose + di-trans,octa-cis-undecaprenyl phosphate  <-->  beta-D-Glc-PP-Und + UDP																	1*G7220-MONOMER
GLUCONOKINII-ENZRXN	D-gluconate kinase	ATP + D-gluconate  <-->  ADP + D-gluconate 6-phosphate + H+	GLUCONSUPER-PWY	IDNCAT-PWY															2*GLUCONOKINII-MONOMER
ENZRXN0-6495	23S rRNA m<sup>2</sup>A2503 methyltransferase	adenine2503 in 23S rRNA + 2 a reduced [2Fe-2S] ferredoxin + 2 S-adenosyl-L-methionine  <-->  S-adenosyl-L-homocysteine + L-methionine + 5'-deoxyadenosine + a 2-methyladenine2503 in 23S rRNA + 2 an oxidized [2Fe-2S] ferredoxin					CPD-7												1*EG12401-MONOMER
ENZRXN-29364	holocytochrome <I>c</I> synthase	an apo-[c-type cytochrome]--CcmH disulfide + a heme(III)-bound CcmE protein  <-->  a CcmE-[c-type cytochrome--CcmH disulfide] complex	PWY-8147				Heme-b												1*EG12054-MONOMER
LTARTDEHYDRA-ENZRXN	L(+)-tartrate dehydratase	L-tartrate  <-->  oxaloacetate + H2O																	2*TTDA-MONOMER,2*TTDB-MONOMER
ENZRXN0-8107	peptidoglycan lytic endotransglycosylase	a peptidoglycan internal segment (with L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanine tetrapeptide)[periplasm]  <-->  a mature peptidoglycan (with L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanine tetrapeptide) (non-reducing terminus)[periplasm] + a mature peptidoglycan (with L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanine tetrapeptide)[periplasm]																	1*EG10950-MONOMER
ENZRXN0-6260	inosine-5'-phosphate phosphohydrolase	IMP + H2O  <-->  inosine + phosphate					MG+2												1*G7742-MONOMER
ENZRXN0-8242	acyl-CoA dehydrogenase	oleoyl-CoA + an oxidized electron-transfer flavoprotein + H+  <-->  (2E,9Z)-octadec-2,9-enoyl-CoA + a reduced electron-transfer flavoprotein	PWY0-1337																1*ACYLCOADEHYDROG-MONOMER
ENOYL-ACP-REDUCT-NADH-ENZRXN	2,3,4-saturated fatty acyl-[acp]:NAD+ oxidoreductase	a 2,3,4-saturated fatty acyl-[acp] + NAD+  <-->  a trans-2-enoyl-[acyl-carrier protein] + NADH + H+	FASYN-ELONG-PWY												#<"ACYL-ACP" class frame in ECOBASE[F] @ #x1001e3ef9f2>				4*ENOYL-ACP-REDUCT-NADH-MONOMER
GCVP-ENZRXN	glycine decarboxylase	glycine + a [glycine-cleavage complex H protein] N6-[(R)-lipoyl]-L-lysine + H+  <-->  a [glycine-cleavage complex H protein] N6-aminomethyldihydrolipoyl-L-lysine + CO2	GCVMULTI-RXN	GLYCLEAV-PWY			PYRIDOXAL_PHOSPHATE												2*GCVP-MONOMER
ENZRXN0-8404	&beta;-lactamase	a beta-lactam[periplasm] + H2O[periplasm]  <-->  a substituted beta-amino acid[periplasm] + H+[periplasm]																	1*RPOA-MONOMER
ENZRXN0-8404	&beta;-lactamase	a beta-lactam[periplasm] + H2O[periplasm]  <-->  a substituted beta-amino acid[periplasm] + H+[periplasm]																	1*RPOA-MONOMER
ENZRXN0-1630	protein-tyrosine phosphatase	a [protein]-L-tyrosine phosphate + H2O  <-->  a [protein]-L-tyrosine + phosphate																	1*G7011-MONOMER
ENZRXN0-6449	arbutin 6-phosphate glucohydrolase	arbutin 6-phosphate + H2O  <-->  beta-D-glucose 6-phosphate + hydroquinone																	1*EG10114-MONOMER
THRESYN-ENZRXN	threonine synthase	O-phospho-L-homoserine + H2O  <-->  L-threonine + phosphate	HOMOSER-THRESYN-PWY				PYRIDOXAL_PHOSPHATE												1*THRESYN-MONOMER
ENZRXN-25690	5-carboxymethylaminomethyluridine-tRNA synthase	a 2-thiouridine34 in tRNA + GTP + a 5,10-methylenetetrahydrofolate + glycine + an oxidized electron carrier + H2O  <-->  a 5-carboxymethylaminomethyl-2-thiouridine34 in tRNA + GDP + a 7,8-dihydrofolate + a reduced two electron carrier + phosphate + 2 H+	PWY-7892				FAD												2*EG10997-MONOMER,2*EG10375-MONOMER
KETOACYLCOATHIOL-ENZRXN	3-ketoacyl-CoA thiolase	a 2,3,4-saturated fatty acyl CoA + acetyl-CoA  <-->  a 2,3,4-saturated 3-oxoacyl-CoA + coenzyme A	FAO-PWY																1*FADA-MONOMER
ENZRXN0-6240	methylglyoxal reductase	methylglyoxal + NADH + H+  <-->  hydroxyacetone + NAD+																	1*G6958-MONOMER
ENZRXN0-7752	triphosphate phosphatase	triphosphate[periplasm] + H2O[periplasm]  <-->  diphosphate[periplasm] + phosphate[periplasm] + H+[periplasm]																	2*ALKAPHOSPHA-MONOMER
DSERDEAM-ENZRXN	D-serine ammonia-lyase	D-serine  <-->  pyruvate + ammonium					PYRIDOXAL_PHOSPHATE												1*DSERDEAM-MONOMER
FUMARATE-REDN-ENZRXN	fumarate reductase	fumarate + a menaquinol[inner membrane]  <-->  succinate + a menaquinone[inner membrane]	FERMENTATION-PWY	PWY0-1576	PWY0-1582	PWY0-1336	CPD-6	3FE-4S	CPD-7	FAD					#<"OXALACETIC_ACID" instance frame in ECOBASE[F] @ #x1001e3fa732>	#<"MALONATE" instance frame in ECOBASE[F] @ #x10023dd2812>			1*FUM-FLAVO,1*FUM-FE-S,1*FUM-MEMB1,1*FUM-MEMB2
ENZRXN0-2844	&beta;-keto-<i>cis</i>-&Delta;<sup>5</sup>-dodecenoyl-[acp] synthase	a (3Z)-dec-3-enoyl-[acp] + a malonyl-[acp] + H+  <-->  a (5Z)-3-oxododec-5-enoyl-[acp] + acyl-carrier protein + CO2	PWY0-862																2*FABB-MONOMER
ENZRXN0-7441	decanoyl-[acyl-carrier-protein] reductase	a decanoyl-[acp] + NAD+  <-->  a (2E)-dec-2-enoyl-[acp] + NADH + H+	PWY-5971																4*ENOYL-ACP-REDUCT-NADH-MONOMER
3-P-SHIK-1-CARBOXYVINYLXFERASE-ENZRXN	3-phosphoshikimate 1-carboxyvinyltransferase	shikimate 3-phosphate + phosphoenolpyruvate  <-->  5-enolpyruvoyl-shikimate 3-phosphate + phosphate	PWY-6163																1*AROA-MONOMER
ENZRXN0-8380	3' to 5' ATP-dependent DNA helicase	ATP + a supercoiled duplex DNA + H2O  <-->  ADP + 2 a single stranded DNA + phosphate + H+																	1*EG10824-MONOMER
ENZRXN0-1562	tRNA-dihydrouridine synthase	a 5,6-dihydrouridine in tRNA + NADP+  <-->  a uridine in tRNA + NADPH + H+																	1*EG11311-MONOMER
ENZRXN0-6424	<i>L</i>-idarate epimerase	L-idarate  <-->  D-glucarate																	1*GLUCARDEHYDRA-MONOMER
TAGAALDOL1-ENZRXN	tagatose-1,6-bisphosphate aldolase	D-tagatofuranose 1,6-bisphosphate  <-->  glycerone phosphate + D-glyceraldehyde 3-phosphate	GALACTITOLCAT-PWY				ZN+2												4*TAGAALDOL1-MONOMER
ENZRXN-24986	RNA 5' adenylyl transferase	ATP + a 5'-phospho-ribonucleoside-[RNA] + H+  <-->  a 5'-(5'-diphosphoadenosine)-(ribonucleoside)-[RNA] + diphosphate																	1*G7750-MONOMER
IMIDPHOSDEHYD-ENZRXN	imidazoleglycerol-phosphate dehydratase	D-erythro-1-(imidazol-4-yl)-glycerol 3-phosphate  <-->  3-(imidazol-4-yl)-2-oxopropyl phosphate + H2O	HISTSYN-PWY				MG+2												2*IMIDPHOSPHADEHYDHISTIDPHOSPHA-MONOMER
ENZRXN0-7734	dGMP phosphatase	dGMP[periplasm] + H2O[periplasm]  <-->  2'-deoxyguanosine[periplasm] + phosphate[periplasm]																	2*ALKAPHOSPHA-MONOMER
DIHYDRONEOPTERIN-MONO-P-DEPHOS-ENZRXN	dihydroneopterin monophosphate dephosphorylase	7,8-dihydroneopterin 3'-phosphate + H2O  <-->  D-erythro-7,8-dihydroneopterin + phosphate	PWY-6147																1*DIHYDRONEOPTERIN-MONO-P-DEPHOS-MONOMER
FGAMSYN-ENZRXN	phosphoribosylformylglycinamide synthetase	ATP + N2-formyl-N1-(5-phospho-beta-D-ribosyl)glycinamide + L-glutamine + H2O  <-->  ADP + 2-(formamido)-N1-(5-phospho-beta-D-ribosyl)acetamidine + L-glutamate + phosphate + H+	PWY-6122	PWY-6121	PWY-6277		MG+2												1*FGAMSYN-MONOMER
ENZRXN0-272	2-<i>C</i>-methyl-D-erythritol 4-phosphate cytidylyltransferase	2-C-methyl-D-erythritol 4-phosphate + CTP + H+  <-->  4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol + diphosphate	NONMEVIPP-PWY				MG+2												2*G7423-MONOMER
ENZRXN0-7422	tRNA Um32 methyltransferase	a uridine32 in tRNA + S-adenosyl-L-methionine  <-->  a 2'-O-methyluridine32 in tRNA + S-adenosyl-L-homocysteine + H+																	2*G7327-MONOMER
2OXOGLUTARATEDEH-ENZRXN	2-oxoglutarate dehydrogenase	2-oxoglutarate + coenzyme A + NAD+  <-->  succinyl-CoA + CO2 + NADH	TCA				LIPOIC-ACID	THIAMINE-PYROPHOSPHATE	FAD	MG+2									12*E1O-MONOMER,24*E2O-MONOMER,2*E3-MONOMER
ENZRXN0-6397	DNA adenine methyltransferase	an adenine in DNA + S-adenosyl-L-methionine  <-->  S-adenosyl-L-homocysteine + an N6-methyladenine in DNA + H+																	1*EG11498-MONOMER
ENZRXN0-1310	lipoyl-protein ligase	SucB + lipoyl-ACP  <-->  SucB-lipoate + acyl-carrier protein																	1*EG11591-MONOMER
ENZRXN-23507	Kdo<sub>2</sub>-lipid A phosphotransferase	alpha-D-Kdo-(2->4)-alpha-D-Kdo-(2->6)-lipid A (E. coli)[periplasmic space] + di-trans,octa-cis-undecaprenyl diphosphate[periplasmic space]  <-->  alpha-D-Kdo-(2->4)-alpha-D-Kdo-(2->6)-lipid A 1-diphosphate[periplasmic space] + di-trans,octa-cis-undecaprenyl phosphate[periplasmic space]																	1*G7146-MONOMER
SORB6PDEHYDROG-ENZRXN	sorbitol-6-phosphate 2-dehydrogenase	D-sorbitol 6-phosphate + NAD+  <-->  keto-D-fructose 6-phosphate + NADH + H+	SORBDEG-PWY																4*SORB6PDEHYDROG-MONOMER
HOMOCYSMETB12-ENZRXN	cobalamin-dependent methionine synthase	L-homocysteine + a 5-methyltetrahydrofolate  <-->  L-methionine + a tetrahydrofolate	1CMET2-PWY	HOMOSER-METSYN-PWY			COB-I-ALAMIN	ZN+2											1*HOMOCYSMETB12-MONOMER
ENZRXN0-7707	enoyl-[acyl-carrier-protein] reductase	an acyl-[acyl-carrier protein] + NAD+  <-->  a trans-2-enoyl-[acyl-carrier protein] + NADH + H+																	4*ENOYL-ACP-REDUCT-NADH-MONOMER
ENZRXN0-6193	UMP phosphatase	a ribonucleoside 5'-monophosphate + H2O  <-->  a ribonucleoside + phosphate																	1*EG10634-MONOMER
DEOXYRIBOSE-P-ALD-ENZRXN	deoxyribose-phosphate aldolase	2-deoxy-D-ribose 5-phosphate  <-->  acetaldehyde + D-glyceraldehyde 3-phosphate	PWY-7180																1*DEOXYRIBOSE-P-ALD-MONOMER
ENZRXN0-266	cardiolipin synthase	2 a phosphatidylglycerol  <-->  a cardiolipin + glycerol	PWY-5668																1*G6406-MONOMER
ENZRXN0-941	methionine sulfoxide reductase	L-methionine + an oxidized thioredoxin + H2O  <-->  L-methionine-(S)-S-oxide + a reduced thioredoxin																	1*EG11433-MONOMER
ENZRXN0-7407	sedoheptulose-7-phosphate kinase	D-sedoheptulose 7-phosphate + ATP  <-->  D-sedoheptulose 1,7-bisphosphate + ADP + H+	PWY0-1517																4*6PFK-1-MONOMER
ENZRXN-21368	cytidine kinase	cytidine + ATP  <-->  CMP + ADP + H+	PWY-7193																1*UDK-MONOMER
H2NTPEPIM-ENZRXN	dihydroneopterin triphosphate 2'-epimerase	7,8-dihydroneopterin 3'-triphosphate  <-->  7,8-dihydromonapterin triphosphate	PWY0-1433				MG+2												8*H2NTPEPIM-MONOMER
ENZRXN0-12612	acyl-CoA thioesterase	(3E,5Z)-tetradeca-3,5-dienoyl-CoA + H2O  <-->  (3E,5Z)-tetradeca-3,5-dienoate + coenzyme A + H+	PWY0-1337																4*THIOESTERII-MONOMER
ENZRXN0-7689	phosphoethanolamine transferase	a phosphatidylethanolamine[periplasm] + lipid A-core oligosaccharide (E. coli K-12 core type)[periplasm] + H+[periplasm]  <-->  a 1,2-diacyl-sn-glycerol[periplasm] + lipid A-core oligosaccharide pyrophosphoethanolamine[periplasm]																	1*EG11613-MONOMER
RIBONUCLEOSIDE-TRIP-REDUCT-ENZRXN	ribonucleoside-triphosphate reductase	formate + a ribonucleoside triphosphate + H+  <-->  a 2'-deoxyribonucleoside 5'-triphosphate + CO2 + H2O					ZN+2	K+	MG+2										2*RIBONUCLEOSIDE-TRIP-REDUCT-MONOMER
ENZRXN0-803	<i>N<sup>5</sup></i>-carboxyaminoimidazole ribonucleotide mutase	N5-carboxyaminoimidazole ribonucleotide  <-->  5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate	PWY-6123																8*PURE-MONOMER
ENZRXN0-8178	cis-vaccenoyl-CoA synthetase (transporting)	cis-vaccenate + ATP + coenzyme A + H+  <-->  cis-vaccenoyl-CoA + AMP + diphosphate + H+					MG+2												1*EG12357-MONOMER
ENZRXN0-6160	gyrase	a double stranded DNA + ATP  <-->  a negatively supercoiled DNA + ADP + phosphate					MG+2												2*EG10423-MONOMER,2*EG10424-MONOMER
ENZRXN0-2571	enoyl-CoA hydratase	a 2,3,4-saturated (3S)-3-hydroxyacyl-CoA  <-->  a (2E)-2-enoyl-CoA + H2O	FAO-PWY																1*G7212-MONOMER
DALADEHYDROG-ENZRXN	D-alanine:quinone oxidoreductase (deaminating)	D-alanine + an electron-transfer quinone[inner membrane] + H2O  <-->  ammonium + pyruvate + an electron-transfer quinol[inner membrane]	ALADEG-PWY				FAD												2*DALADEHYDROGA-MONOMER
ENZRXN0-8620	protein histidine autokinase	a [protein]-L-histidine + ATP  <-->  a [protein]-N-phospho-L-histidine + ADP + H+																	1*RCSC-MONOMER
ENZRXN-2003	uracil-DNA glycosylase	a uracil in DNA + H2O  <-->  a DNA containing an apurinic/apyrimidinic site + uracil																	1*EG11058-MONOMER
ENZRXN0-7388	3-oxo-5,6-dehydrosuberyl-CoA thiolase	(2E)-5-carboxy-2-pentenoyl-CoA + acetyl-CoA  <-->  3-oxo-5,6-didehydrosuberyl-CoA + coenzyme A	PWY0-321																1*G6718-MONOMER
GSAAMINOTRANS-ENZRXN	glutamate-1-semialdehyde 2,1-aminomutase	(S)-4-amino-5-oxopentanoate  <-->  5-aminolevulinate	PWY-5188				PYRIDOXAL_PHOSPHATE												2*GSAAMINOTRANS-MONOMER
ENZRXN0-7502	ferric enterobactin esterase	iron(III)-enterobactin complex + H2O  <-->  iron(III)-[N-(2,3-dihydroxybenzoyl)-L-serine trimer] complex + H+	RXN-20025																1*EG10299-MONOMER
ENZRXN0-7672	8-oxo-GDP diphosphatase	8-oxo-GDP + H2O  <-->  8-oxo-GMP + phosphate + H+																	1*EG10626-MONOMER
ENZRXN0-12595	GTPase	GTP + H2O  <-->  GDP + phosphate + H+																	1*G7656-MONOMER
QUINOLINATE-SYNTHA-ENZRXN	quinolinate synthase	2-iminosuccinate + glycerone phosphate  <-->  quinolinate + phosphate + 2 H2O	PYRIDNUCSYN-PWY				CPD-7												2*QUINOLINATE-SYNTHA-MONOMER
ENZRXN0-8159	2-deoxy-D-glucose 6-phosphate phosphatase	2-deoxy-D-glucose 6-phosphate[periplasm] + H2O[periplasm]  <-->  2-deoxy-D-glucose[periplasm] + phosphate[periplasm]																	2*ALKAPHOSPHA-MONOMER
ENZRXN0-2502	23S rRNA pseudouridine<sup>1911/1915/1917</sup> synthase	a 23S rRNA uridine1911/1915/1917  <-->  a pseudouridine1911/1915/1917 in 23S rRNA																	1*EG12098-MONOMER
ENZRXN0-6121	xylan &alpha;-xylosidase	a (1->4)-beta-D-xylan + n H2O  <-->  alpha-D-xylopyranose																	6*EG11685-MONOMER
ENZRXN0-6320	kynurenine-oxoglutarate transaminase	L-kynurenine + 2-oxoglutarate  <-->  kynurenate + L-glutamate + H2O + H+					PYRIDOXAL_PHOSPHATE												2*ASPAMINOTRANS-MONOMER
CYSS-ENZRXN	cysteine&mdash;tRNA ligase	a tRNACys + L-cysteine + ATP  <-->  an L-cysteinyl-[tRNACys] + AMP + diphosphate	TRNA-CHARGING-PWY				ZN+2												1*CYSS-MONOMER
ENZRXN-18608	3-hydroxy-trans-cinnamate hydroxylase	3-hydroxycinnamate + NADH + dioxygen + H+  <-->  2,3-dihydroxy-trans-cinnamate + NAD+ + H2O	PWY-6690																1*MHPHYDROXY-MONOMER
ENZRXN0-8605	deoxyribodipyrimidine photolyase	a dimer of adjacent thymidines in DNA + hnu  <-->  two adjacent thymidines in DNA					FADH	5-10-METHENYL-THF-GLU-N											1*EG10736-MONOMER
GLYCOPHOSPHORYL-ENZRXN	glycogen phosphorylase	a glycogen + n phosphate  <-->  an alpha-limit dextrin + n alpha-D-glucopyranose 1-phosphate	GLYCOCAT-PWY				PYRIDOXAL_PHOSPHATE												2*GLYCOPHOSPHORYL-MONOMER
ENZRXN0-7369	ribonuclease	a tRNA precursor with a 5' extension + H2O  <-->  an uncharged tRNA + a tRNA fragment	PWY0-1479																1*EG10862-MONOMER
ENZRXN0-7650	cytidine 3'-phosphate phosphohydrolase	cytidine-3'-monophosphate + H2O  <-->  cytidine + phosphate					MN+2												1*EG11817-MONOMER
ENZRXN0-7484	NADHX epimerase	(R)-NADHX  <-->  (S)-NADHX																	1*EG11758-MONOMER
ENZRXN0-12578	peptidoglycan LD endopeptidase	a peptidoglycan internal segment with L,D cross links (meso-diaminopimelate containing)[periplasm] + H2O[periplasm]  <-->  a peptidoglycan internal segment with (L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimelate) tripeptide[periplasm] + a peptidoglycan internal segment with (L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanine) tetrapeptide[periplasm]																	1*G7147-MONOMER
ENZRXN0-8141	sulfoquinovosidase	a 1,2-diacyl-3-(6-sulfo-alpha-D-quinovosyl)-sn-glycerol + H2O  <-->  6-sulfo-alpha-D-quinovose + a 1,2-diglyceride	PWY-8351																1*EG11843-MONOMER
PSERTRANSAM-ENZRXN	3-phosphoserine aminotransferase	O-phospho-L-serine + 2-oxoglutarate  <-->  3-phosphooxypyruvate + L-glutamate	SERSYN-PWY-1				PYRIDOXAL_PHOSPHATE												2*PSERTRANSAM-MONOMER
ENZRXN0-2464	23S rRNA pseudouridine<sup>2604</sup> synthase	a uridine2604 in 23S rRNA  <-->  a pseudouridine2604 in 23S rRNA																	1*EG11921-MONOMER
ENZRXN0-7991	acyl-[acp]:1-acyl-sn-glycerol-3-phosphate 2-<i>O</i>-acyltransferase	a myristoyl-[acp] + 1-myristoyl-sn-glycerol 3-phosphate  <-->  1,2-dimyristoyl-sn-glycerol 3-phosphate + acyl-carrier protein																	1*1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER
